,cri,mas,gfz,csr,jpl,grace_median,gldas_sm,tc_sm,gldas_swe,fldas_swe,res_ts,swe,sm,grace,t,ts_savgol
2003-01-31,20.974964469995616,17.40079708266607,44.738072956077424,3.6240266144329025,2.862573502240316,3.6240266144329025,79.1353350608922,31.414123622266285,3.669352016787942,7.529371955162094,29.7737155704,5.599361985975018,55.274729341579246,,,
2003-02-28,5.263076460916533,4.041851453620448,29.32239506696346,23.966048996602005,16.67542401530346,23.966048996602005,73.21322662202587,32.27373944515043,1.3819324638386563,5.106672079715074,30.98917812804,3.2443022717768653,52.74348303358815,27.636892461151255,27.636892461151255,
2003-03-31,8.170356194361556,6.7179092286325695,18.02358886519689,14.507859391456321,12.84268341162942,14.507859391456321,81.30071392646718,30.108576459945468,0.9701807943393893,4.552263990224383,33.9125775342,2.761222392281886,55.704645193206325,9.106377705173127,9.106377705173127,
2003-04-30,8.584773186466576,6.818880236801625,9.334481010007254,19.442988096073325,14.47295563561589,14.47295563561589,81.05226642939648,29.70633226569085,0.8115448663212731,3.8841253979602346,36.51020253756,2.347835132140754,55.379299347543665,12.61406373805968,12.61406373805968,
2003-05-31,,,13.140678296816773,14.245609684054859,2.8063024004328616,13.140678296816773,77.8467354937497,21.79396482152971,0.26255685488570396,2.5522933826902876,38.77532203776,1.4074251187879958,49.82035015763971,17.374917999873485,17.374917999873485,
2003-06-30,-6.96350491826792,-5.826967298148026,,,,,55.69638200217246,13.132681700854766,0.00051087939660954,0.20228545132702422,37.91952867984,0.10139816536181688,34.414531851513615,,4.0455495132331905,
2003-07-31,-19.927174311705087,-17.168351568689484,-22.778530062359053,-23.154091593366687,-14.902450075690469,-22.778530062359053,42.61460034874436,8.875623567665192,6.426658286118965e-05,0.006509908134546204,33.1923485622,0.0032870873587036967,25.745111958204777,-9.283818973407106,-9.283818973407106,
2003-08-31,-33.141243681376935,-28.813616470491105,-33.37475138735077,-21.36858667427244,-29.879127632364987,-29.879127632364987,36.0010023037811,6.893464745965127,3.860306388969581e-05,0.0,29.8535402286,1.9301531944847905e-05,21.447233524873113,-22.239173079606562,-22.239173079606562,
2003-09-30,-27.57239673442974,-24.254191216987024,-24.729441135828186,-33.22732341121714,-35.715572533171844,-33.22732341121714,31.196197589414275,5.676001176942231,0.00043251434114890654,6.355452094135881e-06,28.2047475126,0.0002194348966215212,18.436099383178252,-28.567596686886958,-28.567596686886958,
2003-10-31,-33.29966752260926,-29.027885370509022,-36.72518713739421,-44.293102252121635,-45.73381520593684,-44.293102252121635,30.137733227742938,4.8554041548454645,0.0037170313531540876,0.0007688254937836756,26.73040217256,0.0022429284234688814,17.4965686912942,-41.88124971372443,-41.88124971372443,
2003-11-30,-11.34723599264885,-10.011487383988591,-62.63879663992278,-38.24419636284607,-41.01744033042576,-41.01744033042576,31.69571829618425,11.372237228525124,0.22343258119181128,1.1402642585327354,26.44126952664,0.6818484198622733,21.533977762354688,-45.44532224700505,-45.44532224700505,
2003-12-31,12.326582442816362,10.566918236898362,14.735153730169266,-19.861478825831153,-18.980094059128813,-18.980094059128813,54.23816167532569,28.246542263875465,1.5321303276784315,3.6371999677658615,28.48498553424,2.5846651477221467,41.24235196960058,-42.63500100183457,-42.63500100183457,
2004-01-31,,,,,,,72.75052315012236,29.155492534370786,5.262217544900216,9.17299906706042,30.33096112956,7.217608305980319,50.95300784224658,,-19.827121892244662,-16.67006402163331
2004-02-29,49.060149426112666,41.5474382552242,8.60667774550894,10.590677106312656,7.571390935555779,8.60667774550894,75.28381071059313,32.12571597495357,5.307000387348293,8.991763684446191,33.27335242728,7.149382035897242,53.70476334277335,2.980757217345243,2.980757217345243,-18.842291022256934
2004-03-31,20.588280898858148,17.400197890558207,20.28377495482536,19.86765961851983,19.892527905015992,19.892527905015992,82.71652515832477,27.937025090115068,2.7923086841597002,6.8328335938372255,35.49355105284,4.812571138998463,55.32677512421992,18.387128394908203,18.387128394908203,-23.42837772135604
2004-04-30,11.775781118519962,9.73278729649477,14.149047598726977,11.337775377251523,5.067378395492852,11.337775377251523,69.32997143141255,20.983852520291386,0.09502285497495545,1.5318109134697717,35.99992913028,0.8134168842223636,45.15691197585197,25.00041470295557,25.00041470295557,-25.135660761533092
2004-05-31,-7.418709950808862,-6.614294357192958,-1.0806430369235684,-5.1288867569839285,-5.581604366015669,-5.1288867569839285,58.6420787278251,14.889641610295818,0.011424501484227674,0.18566314878374712,35.0117253948,0.09854382513398739,36.76586016906046,4.9652418443759565,4.9652418443759565,-25.272046720448348
2004-06-30,-20.233882248528968,-17.778413445519657,-24.342578407593106,-20.54273990718556,-25.12803922300555,-24.342578407593106,45.88936234972787,9.974767424504373,0.002700641013044302,0.010449389728763659,31.39423322436,0.00657501537090398,27.93206488711612,-11.79932214544568,-11.79932214544568,-23.383433930329772
2004-07-31,-32.861559293096526,-28.912022548170167,-39.75659887812558,-41.03035748765983,-41.493216225217786,-41.03035748765983,37.16601046350043,7.373248256917585,0.0027380626164300458,0.0,27.0825274086,0.0013690313082150229,22.269629360209006,-31.05101016093002,-31.05101016093002,-20.69913917913072
2004-08-31,-31.552715893265617,-27.943952550893144,-40.76187216630947,-35.306431027419336,-55.72756798473969,-40.76187216630947,31.09983953190092,5.966147103704246,0.0035451964058905746,0.0,24.19396641156,0.0017725982029452873,18.532993317802582,-34.137078693757786,-34.137078693757786,-16.381373328055712
2004-09-30,-36.210856475800334,-31.408533919141117,-25.498594367395167,-50.71169570627496,-50.74024690426077,-50.71169570627496,27.72307160141366,5.040594662252222,0.006352761836839047,0.0029769490169476573,22.83534369816,0.004664855426893352,16.38183313183294,-47.20480506412927,-47.20480506412927,-11.3768915036291
2004-10-31,-23.479884409785594,-20.570482997637843,-41.94466438729531,-50.1491673700737,-41.677050094719554,-41.94466438729531,33.16825317119685,11.544384260059056,0.36645071846675337,0.7989428877467039,22.40272155732,0.5826968031067286,22.356318715627953,-48.06455977793016,-48.06455977793016,-6.111966969373425
2004-11-30,-15.5588091219567,-13.589607970012667,-29.582859698974506,-35.414693386895685,-26.18285534332155,-29.582859698974506,48.67525565627181,15.803876278618155,0.9769466017330402,2.3962862496175528,22.84173805848,1.6866164256752965,32.23956596744498,-41.00904307452011,-41.00904307452011,-2.0881734296206504
2004-12-31,18.86120094106552,15.867607095596743,-14.141951316236614,-16.797356738227403,-10.976104352493271,-14.141951316236614,61.26572760912696,30.184006137806612,1.6781620187962485,3.610450660255466,24.74504703768,2.6443063395258575,45.72486687346679,-30.48825111530898,-30.48825111530898,0.6756857536368868
2005-01-31,31.382433331580717,26.68327050027022,16.13082707708907,20.045648140178397,23.557355086675354,20.045648140178397,82.30234084900867,34.47082089988217,9.222239494648303,11.508262944024862,29.29470718068,10.365251219336582,58.38658087444542,-4.886670883610962,-4.886670883610962,3.399089017744227
2005-02-28,45.5587592282159,38.79816641527019,55.41734519449761,42.053929273765704,39.630393511910576,42.053929273765704,79.58208129145737,35.09477290122983,6.8905082642521815,10.727673698997519,31.45819656324,8.80909098162485,57.3384270963436,42.49475390701925,42.49475390701925,5.00432057775037
2005-03-31,46.375494998327504,39.65715824795902,42.66436030954383,49.79217895655829,43.62693443907825,43.62693443907825,91.07279823088605,33.83881709112379,4.512462660239668,9.496709726584797,35.0226663624,7.004586193412232,62.455807661004926,36.74958886346954,36.74958886346954,7.088683181782366
2005-04-30,45.302814250192675,38.636453019476306,55.15259301988952,49.062588537731855,51.57687305924017,51.57687305924017,87.5186621376191,29.073087007022387,2.625486469642253,8.05783552709262,36.784934304480004,5.341660998367436,58.29587457232074,55.637463400889146,55.637463400889146,11.573697836230851
2005-05-31,24.79645823179112,21.145220259145468,48.50107849668036,50.81914938488132,47.75456187664532,48.50107849668036,87.54616598557344,23.71350982370324,0.9823202310405635,4.754518543927432,41.4718733706,2.8684193874839976,55.629837904638336,48.95341770912621,48.95341770912621,14.717311812729221
2005-06-30,9.913368440055153,8.193839217887165,48.28606271604837,38.502677159868746,30.284695320695498,38.502677159868746,70.5431119245804,16.002909407753236,0.009458192883596526,1.0876454589047289,41.9181649368,0.5485518258941627,43.27301066616682,52.733080393730106,52.733080393730106,18.167545044592796
2005-07-31,-2.5429310391175823,-2.1487464852708364,18.806595013599235,20.376553838158824,8.97328215862983,18.806595013599235,55.55055496934651,10.13898658945466,0.00022017011287749763,0.07208745969065891,38.81423463132,0.0361538149017682,32.844770779400584,32.85116321683786,32.85116321683786,21.184255495881217
2005-08-31,-9.110987744051652,-7.754336073560464,9.113952079404028,8.432654107715928,12.145078948929996,9.113952079404028,42.52055695613689,7.5979461710635166,0.0001580803198545937,0.0,34.9840954428,7.904015992729684e-05,25.059251563600206,20.76568525846625,20.76568525846625,24.58913283955102
2005-09-30,-8.919096631192062,-7.966533752187313,3.0662914907409933,-17.251015333845427,-12.642347327027379,-12.642347327027379,35.36403807800412,6.163633273526313,0.002101934560234105,0.00018055738501691096,33.02913818904,0.0011412459726255078,20.76383567576522,-6.393036391245088,-6.393036391245088,26.80995922480739
2005-10-31,-14.90318330859402,-13.341342389400486,3.8420793934279094,-14.839851960046024,-15.395740152472632,-14.839851960046024,36.12318093991381,5.354927543877472,0.010104774779645559,0.009096560013784885,31.74192533328,0.009600667396715222,20.73905424189564,-13.53631709184054,-13.53631709184054,27.83387860542862
2005-11-30,2.8029676811308284,1.9439148646272315,-4.7466665579467255,-12.353756661403711,-16.71749740145943,-12.353756661403711,41.45920740106818,10.899560098970204,0.20413032667856632,0.46566735133467024,31.45963480092,0.33489883900661827,26.17938375001919,-17.837093808777162,-17.837093808777162,27.460197822754196
2005-12-31,43.10443215278675,36.57874344719158,12.382070570752447,1.8314908693003353,9.207351611303936,9.207351611303936,59.76233276150248,29.4241415204603,1.2674673842463475,3.5441156560115075,36.74190065424,2.4057915201289273,44.59323714098139,-16.55966031410057,-16.55966031410057,25.566927079111295
2006-01-31,42.420992593196864,35.97830382886688,38.99068094334852,39.30602507056233,34.716833388688755,38.99068094334852,89.9034079399387,32.19380511217785,3.7148226663716755,9.995090623770228,36.42007215396,6.854956645070952,61.04860652605828,18.407974933609605,18.407974933609605,23.14361459624722
2006-02-28,53.627223097931775,46.05754216606423,36.451121508178254,34.21006825792257,36.318163959432916,36.318163959432916,79.01298157286155,31.52560372479358,2.2402239635894547,8.80418751145126,37.64003197968,5.522205737520357,55.269292648827566,42.21026891849422,42.21026891849422,22.416551712212883
2006-03-31,70.78417808150304,60.87310891936497,38.2148903041051,54.48475883276016,48.71600162513286,48.71600162513286,95.08532656102369,32.414397989449895,4.292989062124433,12.571955833676249,39.05315600688,8.432472447900341,63.749862275236794,35.91204126114365,35.91204126114365,20.90164855130023
2006-04-30,43.01968405830366,36.747488056658334,58.02173819449646,64.89119001154738,62.07521628496152,62.07521628496152,96.33882792375624,32.57585103850958,2.2804533949586587,13.193825145132433,41.36846950872,7.737139270045546,64.45733948113292,59.7477587550802,59.7477587550802,20.601045332472054
2006-05-31,30.92889919913584,26.248344703932425,40.18920874977543,50.52412128443739,40.813681308135585,40.813681308135585,81.36465516195153,22.029543921823432,0.07519934771509876,4.014287527284622,44.10414312672,2.0447434374998603,51.69709954188748,56.53064346192671,56.53064346192671,20.48018713959443
2006-06-30,22.798234674328498,19.614050060599574,33.590879590250346,34.28421364428682,27.006977758319575,33.590879590250346,62.84209678667776,13.424668388703777,0.0015065348827027086,0.4204357465187637,43.63820469108,0.2109711407007332,38.13338258769077,49.45430727688618,49.45430727688618,21.980942924630106
2006-07-31,8.194839638431784,6.990633145019264,20.428175418596908,17.72638347909667,23.478271305586325,20.428175418596908,48.62882659769642,9.0941627068412,5.9728981231165095e-06,0.013549201489689331,40.14663602688,0.006777587193906223,28.86149465226881,33.39582557172569,33.39582557172569,23.294310561462453
2006-08-31,-2.5964132784757505,-2.6122291728173113,6.984688702326453,8.398234470297737,8.114980905769684,8.114980905769684,38.19060617876107,7.023752581436034,0.00018721058511016295,0.0,36.19867359528,9.360529255508147e-05,22.607179380098554,18.323942591441295,18.323942591441295,25.404023405840633
2006-09-30,-11.86181614418383,-10.566163473995692,-9.702475227018546,-1.777367838162384,-2.0686113078560076,-2.0686113078560076,32.15420851035738,5.7735931530244,0.0012901642235184482,0.0001822486721003208,33.91114423044,0.0007362064478093845,18.96390083169089,3.8615540042364005,3.8615540042364005,24.901901614825793
2006-10-31,-7.111595200450761,-6.789288021999279,-16.101709969279778,-1.4819828496801093,-6.817004952823908,-6.817004952823908,32.51625414021596,4.947626245743235,0.011042558202857749,0.003471398499433498,32.68733964756,0.007256978351145624,18.7319401929796,-5.367760503135955,-5.367760503135955,22.91455694344425
2006-11-30,9.789681705503003,7.952487051886945,2.9085185219651706,-7.141404753608847,-3.6988678260063272,-3.6988678260063272,39.098149896381805,9.876683852090832,0.5502610205786055,0.5016961299003942,32.49790178916,0.5259785752394999,24.487416874236317,-9.783628245751395,-9.783628245751395,19.562933579883165
2006-12-31,7.5446750264219995,6.088212664457907,12.415877654376297,5.090723292107744,-0.19158838331568828,5.090723292107744,52.44985142592108,17.904324642167474,1.372808805019255,1.5062231249817537,33.45469989036,1.4395159650005045,35.177088034044274,-7.469283358661219,-7.469283358661219,13.675354400094333
2007-01-31,15.563740185032104,13.285230637846169,3.9690791749775114,6.0618369352352754,9.567407812318281,6.0618369352352754,61.8136428894936,17.401450911693004,1.6020727389132363,2.155353418517566,33.35522712924,1.8787130787154012,39.607546900593306,1.291653716091345,1.291653716091345,8.038276356897724
2007-02-28,29.115829075539487,24.982912320782926,13.154965989622537,14.241133252107876,17.800479303161364,14.241133252107876,64.54205392556155,23.607241188607,0.8673151684218522,2.5108328298229665,35.16762863244,1.6890739991224093,44.074647557084276,8.151270172009896,8.151270172009896,3.35592414890855
2007-03-31,12.648115842181564,10.522081152957693,20.45456757782103,19.716919963884223,22.358019518199633,20.45456757782103,72.18486803317751,21.048879005075577,0.432820537599865,2.7403867573714025,36.4512273918,1.5866036474856338,46.61687351912654,16.731213208055536,16.731213208055536,-3.5180067906458907
2007-04-30,1.8553426396513022,1.9230516613019204,15.740065132438332,15.75120697829173,10.708246426529321,15.740065132438332,63.353447635327804,18.635208375263474,0.09571368716047858,0.6354215128095805,36.57576076608,0.3655675999850295,40.99432800529564,22.459113319489838,22.459113319489838,-8.528108730727972
2007-05-31,-7.137407520691384,-6.270329011331411,12.55127047396959,9.037761525113833,7.0040840952802155,9.037761525113833,55.8813074842204,13.182387673775887,0.029140363450503443,0.11314354647616386,34.8873721086,0.07114195496333364,34.531847578998146,17.483056253913027,17.483056253913027,-11.124703550167856
2007-06-30,-19.935563580590177,-17.11880586087195,-12.302379723577806,-1.5185918943529921,-0.5355189657051577,-1.5185918943529921,42.04925153652499,8.882076864804747,0.0005349554602313383,0.0018829315150013725,30.92106412896,0.0012089434876163554,25.465664200664868,11.583832475096,11.583832475096,-10.796742216434254
2007-07-31,-26.543024212778278,-22.692279339005857,-23.913831960260477,-15.532492612476387,-23.169907336557937,-23.169907336557937,34.3384991942936,6.671639526059068,0.00034002939045016666,0.0,26.92266716712,0.00017001469522508333,20.505069360176332,-14.20987660543701,-14.20987660543701,-9.826969557558243
2007-08-31,-36.588328278109785,-31.309162044251746,-23.048897527243362,-21.48974046471778,-23.40847269542381,-23.048897527243362,29.295618293839294,5.41570096830223,0.0008219719096516587,0.0,24.10857752508,0.00041098595482582935,17.35565963107076,-17.085639127357393,-17.085639127357393,-8.124257877628345
2007-09-30,-32.461496790628104,-28.107590062266475,-33.42926836774032,-29.639841408646276,-29.01726816445033,-29.639841408646276,26.675369319172756,4.607239192924562,0.005268315625230158,0.00617135760737551,22.694582661,0.005719836616302834,15.64130425604866,-26.51680002020565,-26.51680002020565,-6.610961077843026
2007-10-31,-26.33883746995964,-22.662121274280643,-38.42335112918057,-39.68270144472196,-40.22692589151068,-39.68270144472196,32.291874734682864,5.482226127350363,0.031289804015023126,0.016679601116322666,22.07317640616,0.023984702565672894,18.887050431016615,-42.325306230799285,-42.325306230799285,-5.449677635311511
2007-11-30,-16.486824050973112,-14.032940764277695,-40.606852351597986,-36.103011713689924,-27.242845984357913,-36.103011713689924,34.22537112796933,5.6071331608335075,0.10792334091158168,0.09109747585677955,21.7552814736,0.09951040838418061,19.91625214440142,-36.889844200333236,-36.889844200333236,-4.9317952228323625
2007-12-31,1.13198278868285,1.1768139664698203,-17.90951679486509,-17.388120077009958,-14.408398659471219,-17.388120077009958,42.094978993627784,14.286758861830831,1.7493410986377893,2.324903552320897,22.2325950618,2.037122325479343,28.19086892772931,-28.07766236563301,-28.07766236563301,-5.45492866701685
2008-01-31,13.94189666306668,12.16631382613708,3.491189378351096,0.9222603144340353,8.966052089283446,3.491189378351096,64.91286777141964,28.06972774892564,7.065533043288087,9.733947637406713,24.91528948032,8.3997403403474,46.49129776017264,-23.85455188748029,-23.85455188748029,-6.18927678080249
2008-02-29,26.211056005162096,23.38895029049903,20.58759720797722,20.783965297114477,28.05296369394568,20.783965297114477,70.61023920625374,29.62401679439391,7.393298483442531,13.650230648469208,27.36962234556,10.52176456595587,50.117128000323824,12.581777966114824,12.581777966114824,-7.567951514111487
2008-03-31,15.60304336479492,13.798110255309501,30.874315609552323,35.299340894650506,33.676612509303055,33.676612509303055,78.91059833256641,25.656874765095562,2.078204534375505,8.48957683478569,28.57700930964,5.283890684580598,52.28373654883099,35.54049087809116,35.54049087809116,-8.730345499662462
2008-04-30,-1.670690007009981,-1.328980025398559,21.68546130715305,23.70764039377622,21.8321234908116,21.8321234908116,67.71465947256111,20.48575955900095,0.18264914605685398,3.7464696737576486,29.03751549936,1.9645594099072512,44.10020951578103,32.874475608814905,32.874475608814905,-8.912055853720373
2008-05-31,-8.07902689180439,-6.910970556966218,4.0920025921407825,3.3170711549057135,3.8636284384633925,3.8636284384633925,57.51550270193467,15.418623259662857,0.035453822585860155,0.9526890557592983,29.65925849424,0.49407143917257923,36.467062980798765,12.345519949300332,12.345519949300332,-9.052937488306783
2008-06-30,-18.59241676027015,-15.931749708711306,-3.8154658776417536,-3.6193009947638717,-2.1911439279833274,-3.6193009947638717,45.22416506534117,10.13335637836218,0.002618682420972696,0.08819596195455351,26.95878839544,0.045407322187763104,27.678760721851674,8.318135479968035,8.318135479968035,-7.5814699544855095
2008-07-31,-24.01144747784402,-20.82919697107433,-17.51894814456779,-14.208261299856847,-15.588142769303772,-15.588142769303772,35.83312741309245,7.420650600821058,0.0006853884587924211,0.0,23.20179333744,0.0003426942293962106,21.626889006956752,-5.734211368450486,-5.734211368450486,-7.420733881049049
2008-08-31,-32.17912758764216,-27.459926664077237,-26.85554088619595,-22.446456963739802,-19.962477342959065,-22.446456963739802,30.146137558990496,5.99586630249934,0.0016267611255101626,0.0,20.27895269772,0.0008133805627550813,18.071001930744917,-15.968199934141325,-15.968199934141325,-6.438333848295676
2008-09-30,-35.72016172834068,-30.360028718695162,-33.195548363022084,-31.445303755631752,-30.903247984174154,-31.445303755631752,26.75906188720299,5.06577923606046,0.004415901150242336,4.223498900396777e-05,18.55765972776,0.0022290680696231517,15.912420561631725,-27.56684510406543,-27.56684510406543,-5.183275857775195
2008-10-31,-32.12405386121085,-27.433098253958278,-37.07573526821255,-37.81961928002881,-26.94777395969122,-37.07573526821255,28.41250161276524,4.472384588528941,0.006007610302319309,0.0004991490288504452,17.4307437654,0.0032533796655848774,16.44244310064709,-36.47986615646387,-36.47986615646387,-5.58879726297546
2008-11-30,-35.17191770298895,-30.09656179263291,-32.697295306984834,-25.630662682015853,-25.197405682170878,-25.630662682015853,37.143875353482485,10.050953477079844,0.13199875924688337,0.45004573943804194,17.74137596772,0.2910222493424627,23.597414415281165,-33.3840350686468,-33.3840350686468,-6.8146730570835015
2008-12-31,-23.094865743671424,-19.398936767067188,-23.735917681284263,-22.848726962513314,-24.127083631912743,-23.735917681284263,44.8491769048452,15.880136892481458,1.4810820435353065,1.9505520366541653,17.83252767276,1.715817040094736,30.36465689866333,-32.019106660458704,-32.019106660458704,-8.571040305891005
2009-01-31,-12.18022124650751,-10.062098679376051,-8.743882952034962,-13.516605497821864,1.1226027765351876,-8.743882952034962,56.64239982721903,17.63822474912306,2.299552842115454,4.038506762700091,19.02381895632,3.1690298024077723,37.140312288171046,-18.164042387415712,-18.164042387415712,-11.784816426243523
2009-02-28,8.086705550192546,7.488668587266212,2.4547315845306903,5.5126342232906556,1.4181284566406878,2.4547315845306903,57.98396986927624,26.487910505708925,1.046031563361006,5.210024146030351,21.96860320524,3.1280278546956786,42.23594018749258,-5.544678615998752,-5.544678615998752,-13.545870150916363
2009-03-31,-2.2896412787437095,-1.410552494441794,9.647916008852455,14.43376913486131,21.537858131088242,14.43376913486131,77.38698453263596,25.461219216878334,0.6122683164435407,5.275446823487139,26.71872605088,2.9438575699653398,51.42410187475715,0.6796548866870804,0.6796548866870804,-15.603236533196178
2009-04-30,-4.390150100253618,-3.4829116445644397,3.197559348304544,10.500503934354901,7.791416609973428,7.791416609973428,66.19078058720692,20.774223163049463,0.08666647788668676,2.39281527182421,28.2212453076,1.2397408748554484,43.48250187512819,15.934614047992277,15.934614047992277,-16.674669384724087
2009-05-31,-13.795996272447372,-11.56633374987807,2.080942042932568,0.2910510068897162,2.115990232117715,2.080942042932568,60.78813012910285,16.185927235712903,0.0150482961314071,0.48254704224557066,30.9458916144,0.2487976691884889,38.48702868240788,5.342712134519838,5.342712134519838,-17.250418618965124
2009-06-30,-27.068669153059936,-22.861997922097586,0.6261286012526356,6.422123049656122,0.8738434124171743,0.8738434124171743,50.03824045986666,11.193592602593883,0.005373122064155889,0.01965203168638394,28.673352732,0.012512576875269915,30.61591653123027,11.253779538308006,11.253779538308006,-16.70419770900883
2009-07-31,-31.10439253377623,-26.21884710247138,-13.384903174965416,-10.887283014092107,-9.939868290013827,-10.887283014092107,39.414671827704346,7.771417909483724,0.0002818003259988414,0.0,25.15979605332,0.0001409001629994207,23.593044868594035,-0.33848299606360177,-0.33848299606360177,-16.104504187417103
2009-08-31,-39.06944118533553,-32.97926257968145,-27.457133546494756,-30.26677780304307,-18.751551225697096,-27.457133546494756,32.25268609301172,6.126861253634412,0.0006852188868514974,0.0,22.37957160468,0.0003426094434257487,19.189773673323064,-20.273839611864208,-20.273839611864208,-13.899137018549313
2009-09-30,-41.409009370311026,-35.33405747717845,-42.69042967040644,-33.48716565839525,-31.497791387886696,-33.48716565839525,28.428348161201214,5.111600497095781,0.0017460203327584732,0.0,20.71580444148,0.0008730101663792366,16.769974329148496,-29.404129551743637,-29.404129551743637,-11.464957993820853
2009-10-31,-44.27366130032991,-37.961105964454624,-36.61363882364021,-31.48309111847394,-33.03225878157353,-33.03225878157353,34.15456994661027,6.206899106061454,0.053051472396506004,0.0912036420721729,20.23494706524,0.07212755723433945,20.180734526335865,-36.03341614958886,-36.03341614958886,-9.070086474678018
2009-11-30,-32.60165399286269,-27.78819156460257,-39.124822404084696,-41.411911114728376,-43.85026603758058,-41.411911114728376,38.800607605763105,6.6994990952500215,0.25007411435066423,0.35220798908909995,19.71178009152,0.3011410517198821,22.750053350506562,-43.687076459664624,-43.687076459664624,-7.338664457745495
2009-12-31,-18.383843636795955,-15.951927480165315,-40.40248516636853,-24.29969323362143,-28.092849203917112,-28.092849203917112,47.50511497095209,15.513057886895487,1.1982145168457545,2.7323393066443615,20.49498191796,1.965276911745058,31.50908642892379,-39.29921996879952,-39.29921996879952,-7.220310766211882
