,runoff,soil_moisture,prism,chirps,persiann,trmm,modis,gmet_eto,gmet_etr,fldas,terraclimate,p_mean,et_mean,qs,c2v_s,ds
2001-01-31,0.3387077864468079,3.7752803032035898,4.648649562244331,5.138611468440665,5.878214189163155,5.232827579057373,1.5375055603214056,1.8310872357326164,2.661275192981825,1.0731369640806734,1.7817194044604738,5.241855358361453,1.7769448715153993,1.3037779630080002,5650.451345800189,5.936412827041643
2001-02-28,0.8422790985366589,5.617042084396976,5.235038146769199,5.226746449665729,6.747654099698244,6.335717767033925,1.4781570260012171,2.5066574493083977,3.500802272102937,1.4528288287570423,2.231485224854789,5.913414213396308,2.2339861602048763,1.4295317391360005,5651.421294929377,7.866938398452407
2001-03-31,0.2417015795712,4.870328855938309,2.4914634081208327,3.67222931924989,3.5136282447791523,2.6544423766018057,2.5679669896914827,5.077706962200187,6.664522159793764,2.65395276529338,2.8331320976524554,3.0368845977119854,3.959456194926254,1.8730951557120001,5651.9631164100165,2.0746621030120407
2001-04-30,0.19230148746139608,4.025034337156718,1.8785398324258038,2.1058207323426887,2.8056181260232225,2.4632598018477583,1.9414023544386263,6.17701836433963,8.027977843447696,2.557924325317042,3.0430039769140205,2.282363874851118,4.3494653728914034,0.9032252737536003,5651.730711027027,1.0547075653628326
2001-05-31,0.015433545173835295,2.663451478546473,0.011473368149719918,0.33141704858943916,0.13869985597939155,0.04740647805837661,2.227202611099207,11.745110075386664,16.009651827013855,2.6392329126307406,1.4253359339636456,0.10839834046772841,6.809306672018822,0.6871440771071999,5650.261744780242,-4.724600930111821
2001-06-30,0.010777923387231374,1.913040841946052,0.17927969206613692,0.23647995075689718,0.3388277262937319,0.21594675558266424,1.0287901139831468,11.815112241360888,16.120874509131507,1.5912227876751888,0.9442030049870307,0.2400946508916643,6.300040531427553,0.9089013196800002,5648.9975210019,-5.0558063582698365
2001-07-31,0.0011013227459764708,1.5012270373703278,0.032283854298356306,0.06465619025295427,0.09683366176833647,0.044152933120081284,1.9851336444040533,11.84280230036627,15.726562630033982,1.038857305431626,0.44011309504431695,0.05543104417143789,6.20669379505605,1.13276261376,5647.184847577099,-5.782798327274284
2001-08-31,0.0,1.2542477430615342,2.254596539551679e-06,0.08446638746139008,0.022726823094301702,0.005688082535024079,1.2785817956396175,11.151523011524015,15.218112057762616,0.5588668897505685,0.2524398119092706,0.02271225566393108,5.691904713317217,1.0026050088960001,5645.004876148353,-5.417549723487752
2001-09-30,0.014451208995137257,1.0822917777492331,0.24081896810922085,0.472557861071088,0.27660549264560896,0.2410774001258873,1.1897391633733274,8.38545683562485,11.670030956838929,0.3603064055703903,0.48163175900782434,0.29947110935480037,4.417433024083064,0.9071887196160001,5642.899364745437,-3.942858856595031
2001-10-31,0.04100544265436863,0.9621876192239938,0.6170529737740573,1.2202964624930157,0.9081241999609859,0.7639821275989529,0.7488589207716644,5.904667934248246,8.627705560504378,0.2916367911418481,0.8535986523633946,0.8675141067071259,3.285293571805906,0.6348363780095999,5642.57206014971,-2.0904282238843868
2001-11-30,0.35971012393562357,3.512867310554654,4.363547010849984,5.339245125003562,5.905816734417243,5.077498949503109,1.0999457118392721,2.3161035452845486,3.255702604330936,0.9585910021830697,2.385357288774476,5.202213099014173,2.0031400304824603,0.9030050823167999,5643.072920010994,5.808935296769567
2001-12-31,2.6578759165791372,6.491724283692374,6.545311381039224,7.3110234251008155,8.670162558741561,7.7018252746539195,0.9578190504903781,1.4992024965537176,2.1494432244401525,0.9449236830684788,1.6352280001752852,7.611918477781472,1.4373232909456024,2.076405249024,5644.229574138605,10.589914221504245
2002-01-31,1.0489745436471218,6.63129075224054,2.56647615652532,3.3213936381428333,3.2321421191662316,2.9521013459779,1.1141781023141648,1.7095364480263924,2.4162709398181867,1.0650974607761206,1.2623880156465195,3.028454374593585,1.5134941933162767,2.902612451328,5645.2604933660205,5.243638482189849
2002-02-28,0.14753632290936472,6.256499840372255,1.3323048045474588,1.8655351685141472,1.959200978897731,1.5600200781705749,1.5920357645227672,2.7937491517560082,3.8442062186494828,1.5369557257761806,1.4761701575322606,1.6457077051772184,2.2486234036473403,1.2450602465279998,5645.8035911868565,4.408523895374134
2002-03-31,0.2724727845586824,5.730816267427439,2.271818024912792,3.060439591167911,3.0772452646866935,2.6109586078437417,2.1316233372941054,4.789007186637566,6.426269829241601,2.2272554826502216,2.4830186094937354,2.726199171700891,3.611434889063446,1.6171837747200002,5646.23875505761,3.2283967753448843
2002-04-30,0.07196775488652549,4.234703470905625,0.5636293970332584,0.9952921303791474,1.0503501967970326,0.8287499663388095,1.9003385257767156,6.419399378289761,8.34144009193355,2.412883721486426,2.127558687405478,0.8183290764348724,4.240324080978387,1.0625460111360001,5645.782901715408,-0.24983754477388942
2002-05-31,0.046325394512313725,3.05093894541794,0.8527306337083995,0.7689779392992573,1.0512724818273607,1.0409697013189072,2.2656735195328754,9.809249611077075,12.961876158627673,2.144809104359899,2.076745968992979,0.9376467530181744,5.851670872518101,0.9836196139008,5644.283097251442,-2.8467047879827874
2002-06-30,0.0012315131904,2.056577152597133,0.0734609959965727,0.14608245034851117,0.08213354045762655,0.0559666561847956,2.1152132527634073,11.820723271113142,15.8931715524607,1.781781952501478,1.0245137649840692,0.07766827320499592,6.527080758764559,1.0197310095360002,5642.972353611367,-5.4125663424984305
2002-07-31,0.0,1.5522259119967374,0.0029057639264202717,0.05962876642273206,0.01108688883011286,0.0034976219050588354,1.594878992627351,12.348201256830057,16.50313126002326,1.1783022159558922,0.512912967697669,0.015665415048467746,6.4274853386268465,1.4334462535680002,5641.233073521444,-6.293040265149641
2002-08-31,0.0,1.2713757441228803,0.0,0.08433455231798079,0.00855927754968748,0.0027517694074892553,1.153687457236229,10.831039508951786,14.686603265912424,0.5957990771710012,0.2912109775739483,0.019129119855031504,5.511668057369077,1.2905664768,5639.099846619753,-5.511729670191165
2002-09-30,0.0,1.0859573264966276,0.0032510778542406446,0.22831961896852498,0.005037562984088427,0.0021638273681557933,1.0382512236046053,8.529469378267647,12.123455855625174,0.3134911570152747,0.22160514255129105,0.048486234088065405,4.445254551412798,0.9955099514880001,5636.8534808322975,-4.3063209423161055
2002-10-31,0.0,0.9513809079625289,0.00067824444942049,0.3765106669026536,0.029912693098188947,0.010669122926918372,0.7375657002947764,5.5326145438163925,8.029733357520271,0.22743905125587607,0.146679540311542,0.08384966896977063,2.9348064386397716,0.7501922251775998,5636.413804361111,-2.649768086885072
2002-11-30,0.20918912843695686,2.161368944960452,3.0675657508576784,3.453462084805208,4.836742839717896,3.6487828584285396,0.8945776163719532,2.7295025490131337,4.071674144295658,0.732042709160937,2.3601057807143158,3.7414169142821523,2.1575805599111995,0.8621473379328002,5636.763795704212,2.8830579613986047
2002-12-31,3.1561037176390276,6.593979531423825,8.616042281167637,9.448618120220504,11.962594156722586,9.879303662484292,0.9395224274546448,1.4616013214269248,2.0910757186762443,0.8840899252126744,1.7843415781456315,10.129082030613159,1.432126194183224,2.2093274797055997,5638.09418288809,13.08160788814816
2003-01-31,0.881293056602353,6.536584096312621,2.1283719437525077,2.4615414325266847,2.520885826185844,2.3763650793056583,1.2531814282488973,1.7269545436608105,2.332948075647723,1.0635391602552235,1.1885648170437775,2.4056959148539416,1.5130376049712866,3.9389801471999992,5639.075233448662,3.490262258995277
2003-02-28,0.3647817346027922,6.512048056307151,2.1936115377064844,3.250519500433993,3.171415361524032,2.6800091242776087,1.6913321716824348,2.707520874444933,3.749301554695128,1.6129378242286148,1.974967320436656,2.7486108554630233,2.347211949097553,2.472015863808,5639.909945625365,4.441431098864621
2003-03-31,0.2774631738026667,5.867433263901917,2.293988920904238,3.0443187931264823,3.3887238245584648,2.55106058812676,2.4272228738650354,4.950764056760715,6.571041595286997,2.3341462600523997,2.7104403169545037,2.7972884253755397,3.7987230205839304,1.7385337221119999,5640.222907174417,3.1274649465815267
2003-04-30,1.0226725981404863,5.7625803762639825,3.796120669052768,3.811490640098329,6.061368246808602,4.953494657543807,1.9761177158800565,5.121707948045228,6.54520079665422,2.1997129408607248,3.394044099301697,4.616043847084486,3.847356700148386,1.5843997163520005,5640.521679595739,4.946867806848082
2003-05-31,0.08684016939971766,3.922289917031605,1.277745067081296,1.1230353147080097,1.7092163117673618,1.5033581221403505,2.7395087846343786,9.21532755875688,12.034490512407434,2.576230055929819,2.929133935397146,1.4163015904936203,5.898938169425131,3.0746064291839996,5639.5714232185255,-3.6349530910839056
2003-06-30,0.0010775740416,2.5119359607470684,2.7885798523243623e-05,0.12632909114222046,0.02891941019567643,0.011676115598640457,2.2725075261183,11.35417577251822,15.036840664923423,2.032658752324859,1.4263884740925241,0.03339050054701212,6.424514237995465,1.6350437468160002,5638.449243477131,-5.514231523517385
2003-07-31,0.0011013227459764708,1.7857112814523735,0.029349841854315606,0.07005339659603846,0.11746662283686427,0.05959299423083438,1.3777720418874226,12.800631003188832,17.27037092389015,1.4435286450847,0.7770142962555484,0.06139818700639861,6.733863382061331,1.7011011778560003,5637.021690700778,-6.587855091458559
2003-08-31,0.03132702833643922,1.4186560285394823,0.49004300220353914,0.19035631167624695,0.6594944543787897,0.5162838231740385,1.669593138378391,10.392221278523996,13.907808128236116,0.8068576154231373,0.8983461972176818,0.4631194770321062,5.534965271555864,1.485313569792,5635.235637656342,-5.138503335776275
2003-09-30,0.0,1.1879389808150087,0.02396742344913749,0.2637156466418208,0.07233559323711208,0.02281174628042064,1.1780836233171827,8.731305587782972,12.25386887654049,0.48494135260929533,0.2629870047950808,0.08596712481107285,4.582237289009004,1.1264015278080002,5633.324798595732,-4.434732711190923
2003-10-31,0.0,1.027085049907401,0.03201743271402455,0.416308127752445,0.10469372797220067,0.04830369967704163,0.637870775065098,6.314775153330462,9.340310907352428,0.2250883306874481,0.24514896609962672,0.13299487326605886,3.3526388265070124,0.8346478740480001,5633.089456531608,-3.027206777381552
2003-11-30,0.1385700463154196,1.8773531968969788,2.2142501300484305,2.7849190911890465,2.8769062857820207,2.4929879029480504,1.0190106311756297,2.3852605408602194,3.468271457548302,0.5323077240915585,1.6606542560673632,2.6177942720107765,1.8131009219486145,0.9137944627200001,5633.309430055541,1.7682520842391407
2003-12-31,1.7139442556928002,5.783176819287142,6.582865929643221,6.932581985137931,8.786305971745051,7.648995766487331,0.9326563817411766,1.5743857603392428,2.285518531844914,0.8979841099541238,1.6619362523537573,7.58710110346909,1.470496207246643,2.1074767073280003,5634.479666853269,9.79230500818159
2004-01-31,0.9292841652143687,6.144476684325749,2.530105232772767,3.2006639283675096,3.3861214398991515,2.924144709225919,1.2339667085733648,1.6609350439632777,2.3050172969843636,0.9533688064477494,1.3091579026411924,3.0156057714303413,1.4924891517219898,2.788602218496,5635.432828738519,4.8789910855381
2004-02-29,3.2072818348915457,6.909706560162235,6.129950948824898,6.748837057808443,8.557680566715979,7.5113485680002965,1.6281823464427927,2.470785499510068,3.3939791451740318,1.6241393221116798,2.2273576287300267,7.26165005828012,2.2688887883937197,3.1516734320640003,5636.961465168711,8.750794397984635
2004-03-31,0.12232986531237647,5.457945884480452,0.999157925111333,1.5807709571980735,1.2351723460296526,1.0622944496934947,2.6165826963279315,5.763496777383466,7.691953721882562,2.7652708346230206,2.493873926591348,1.249311507693212,4.266235591361665,3.5423909038079997,5637.772663181146,-1.101369102996001
2004-04-30,0.021047178725898043,3.885020589849098,0.29439242987751635,0.7733551901358927,0.7657029673620142,0.46537994364050483,2.278382667050767,7.883221458569307,10.628303346803094,2.455835143150715,1.9292846157747705,0.5416702618933449,5.0350054462697305,1.7463627509760002,5637.652082639775,-2.3546773455032874
2004-05-31,0.011522525216125491,2.707700616782306,0.1436802568850417,0.4352729612314863,0.42902380638816634,0.3016982923966249,1.637500063258504,10.224507674429152,13.585829737220061,1.7479442205594886,1.3877440297413774,0.2977732427009935,5.716705145041717,0.9504930355200001,5636.004100807422,-3.6617243210784167
2004-06-30,0.0004618174464,1.9046671121022496,0.021400522916430378,0.1714789275058436,0.06480736934122698,0.0426367443217887,2.245797603223191,11.66611682075461,15.667422482695233,1.529035212050446,0.819912722103517,0.061336240214422244,6.385656968165399,1.110498812928,5634.750671911966,-5.530152428776727
2004-07-31,0.0,1.4844444860833632,0.00126025906508047,0.059635360100791346,0.025556677506337746,0.0031856619102580974,1.7752703849227043,12.009936320134107,15.934475019699558,1.0496368275107253,0.4295299045701272,0.017929861717613533,6.239769691367444,1.5503923722240003,5632.887841315643,-6.2877877157904685
2004-08-31,0.0,1.2317641740721696,0.0027214605294888106,0.1041348455603744,0.03269724115511676,0.005315639683423936,1.3147962813158902,10.843992457994222,14.7169677718824,0.539490357328715,0.264150072474604,0.029073040944560785,5.535879388199167,1.358825822208,5630.5456318155075,-5.633867995390435
2004-09-30,0.0004556658326588235,1.0599266750275267,0.13620492009026894,0.3093219696237791,0.14911055727484876,0.0856660845079034,1.0621008357669148,8.508721366589235,12.091224573583691,0.34823501948195074,0.3202874136367184,0.1600298307703598,4.466113841811703,1.072332297216,5628.188894161925,-4.318489633229817
2004-10-31,0.21758299474923923,1.6402541380009663,3.682979016870296,3.7776878468551596,5.809612565292469,4.478005558824292,1.2707524423358747,4.860322405173212,6.938501354550489,0.5542086044979576,3.3482324907329257,4.396931701095759,3.394403459458092,0.9561201500160001,5628.610987794591,1.6866622296226328
2004-11-30,0.13571935251676862,2.212277294944578,1.8788198806911196,1.8598229668203667,1.9969061879001357,2.03923152680756,0.9061961216509994,2.2280396387049217,3.1830365207657074,0.8731134496998274,1.6057764728285868,1.9752977317882334,1.7592324407300086,0.8991150335999999,5628.871845918391,1.5292275524028027
2004-12-31,1.4847519297776943,5.896452595180725,5.787543402736102,6.218835753830335,8.434000643812496,6.6773627077326365,0.9646586205224159,1.6461489850389701,2.4322001234737347,0.8118904743994491,1.6620578003482103,6.59341302984834,1.5033912007565562,1.345858993152,5629.892626462391,9.640615431120509
2005-01-31,2.6639359542211767,7.7511919733097425,5.529803390361416,5.839661752076131,7.65471980477972,6.485885958476696,1.3623065485910337,1.4594914969693378,1.9428608822753641,1.1030547052230848,1.2726354165784093,6.384607462745149,1.428069809927446,2.5544653240320003,5631.527187804742,10.153264302095446
2005-02-28,1.3197171370064313,7.912306664439166,3.5621012204297315,4.621981716724538,5.435240892584496,4.538207668130769,2.055359057016471,2.430518837558873,3.2074502486727434,1.7369725847323774,2.116396252235094,4.5450636089927166,2.3093393960431117,1.70403706368,5633.162218882979,8.44399381370877
2005-03-31,0.8441195096104157,7.3493120679719155,3.8990579298731767,4.930188531330414,5.68924718909285,4.894316204291446,2.8484564381583564,4.485495745481901,5.845893851752685,2.5700646503480002,3.59341389915638,4.8554487767236525,3.8686649169794642,2.3032024289279995,5635.044714943802,6.032893498788104
2005-04-30,0.165485865305349,5.8586664833517945,1.6229093389495377,2.036410276955211,2.4460478302354156,2.0567072556561183,2.3114055008725836,6.191520428355346,8.032472148666786,3.2538374910654273,3.3479421042013375,2.0109683544764714,4.627435534632296,1.6245234892800002,5636.211214511866,1.6176758139159695
2005-05-31,0.13300403654977258,4.340460402472759,2.4842885764519362,2.1052474248560262,3.5956973955044873,3.388000204984064,3.14440793114865,8.620653986659304,11.113103407296542,3.02471583446351,3.264493315493246,3.016182448093024,5.833474895012251,3.050385371136,5637.036551612264,-1.5272174155824674
2005-06-30,0.03452705102105098,2.989947908136559,0.6005387353316984,0.2523252214858789,0.8712349511587587,0.7704355409845115,2.6416475263104506,10.018014068082055,13.136789837248063,2.239869310184565,1.8410218909944978,0.6533946489530911,5.975468526563927,2.103072878592,5636.773976703776,-4.4351988480662765
2005-07-31,0.0,2.050291577907401,0.001143329142277117,0.0533807117535465,0.02731095119660017,0.004893187716132448,1.4708638195651766,12.68655321399899,16.966548058690254,1.7687215921336255,0.9459260211300393,0.017353573449071246,6.767722541103618,1.4916746557440004,5635.858063267422,-6.191752045491146
2005-08-31,0.0001539391488,1.5914228850033445,0.015712326881259217,0.09658760034563653,0.07762115214218736,0.029790400441659495,1.3728485130320316,11.534497230118875,15.939998615755464,1.0411909001562871,0.5126938191161224,0.04606268410707949,6.080245815635756,1.3079371345920001,5634.711421349375,-5.750697381117332
2005-09-30,0.0015569885786352942,1.3184127770350935,0.11390841243737496,0.3342128150377618,0.29572793545372617,0.14161440381314513,1.4151843964317619,7.8416105079141065,10.894170634340904,0.5326089365613331,0.41909860753729256,0.20565043499279873,4.22053461655708,1.3162554777599997,5633.337415591075,-4.012726882289187
2005-10-31,0.030130899963984315,1.1404480041289289,0.4828427228758705,0.806871127105212,0.8690131613668282,0.5920862347898681,0.9278166739309428,5.36173995230131,7.731899459978039,0.4420871830513036,0.7904464579945413,0.6809184486165998,3.0507979454512273,1.0674391541760002,5633.588927530644,-2.296870646881699
2005-11-30,0.10095382789421178,1.5980402717487188,1.5700737297669431,2.210659094577339,2.9404526715157004,2.0363544664724222,0.9330414718140738,2.958571342756931,4.453991683976564,0.6321800379926351,1.288468143682259,2.2441865524554343,2.0532505360444926,0.9825431224319998,5633.856622915021,0.8064331657276607
2005-12-31,2.8635475206264474,6.263264354790701,7.94116468253084,10.074099014534172,12.466221989863811,10.401641202329298,0.8135719586241758,1.676950982948236,2.4525960290288498,0.866752065082228,1.6297422893497726,10.300605307686855,1.4879226650066524,2.6892714147840002,5635.297177118509,12.386675582686903
2006-01-31,2.247541697463718,7.182147443143782,5.052363676208785,5.4916831921153815,7.063338140306603,5.9619579418486905,1.1667445675530042,1.8312627196408042,2.6002874424793827,1.1816442227286943,1.8685873155308927,5.8391204050463115,1.7297052535865558,5.017184216064,5637.2180489476295,6.274378378539537
2006-02-28,0.6716754430674824,6.932298496326476,2.2084745461614643,2.693144855703595,3.6582202318489307,3.0534094195633976,1.474284514785481,3.0026165383005345,4.24888795997959,1.4561816120371132,1.9670742370392345,2.9213761721692895,2.4298089724283907,3.351313668096,5638.4653744527095,4.0725520279713745
2006-03-31,3.005341962488973,7.228183177082277,6.205830383710481,7.418578590597291,9.077563324869772,7.887347259808691,2.004854103029961,3.4332635602928865,4.475287532387184,2.0615413665582247,3.0822361475096094,7.70741129361303,3.0114365419555726,5.112845162496002,5640.324920212445,6.811312766243733
2006-04-30,1.9929795405542903,7.0721735727794695,5.591150408862221,5.277709940090296,7.632089605781374,6.741104404180064,2.5395796829175974,5.312935633937164,6.687346938865945,3.003196992618473,4.352527928178649,6.26211856070598,4.379117435303566,5.699043698687999,5642.363813945415,3.2561309994938856
2006-05-31,0.06327113766550588,4.366351916942758,0.9565096330021938,0.8727020083053751,1.254756507388148,1.1398099691397328,3.1581502728252238,9.789563700580526,12.853253649012103,3.3357664234139794,3.398196969925773,1.0822556848266882,6.506986203151522,3.954882862080001,5642.722504867859,-5.013261463462078
2006-06-30,0.0035254980728470597,2.7606338694003454,0.06596623755611447,0.18357515859576756,0.11363453456130193,0.09575896225791145,2.311673807303379,11.565545557772454,15.483410566620453,2.629084175621223,1.6544188258440538,0.10463823641875028,6.728826586632313,1.9971363317759998,5642.214494365264,-5.860690812589217
2006-07-31,0.0,1.9388727571769224,0.020567505909078486,0.05970835182226231,0.06685445840716607,0.021705071946809873,1.4138911739289604,12.781408040118784,17.287439105941885,1.7395341622822986,0.8342222530953538,0.035112706043141,6.811298947073456,1.409714509824,5641.089985515105,-6.247027993677394
2006-08-31,0.0,1.527603451848584,0.0015876390334423878,0.08902404620409984,0.10059272841255022,0.005594609961089092,1.5474928218055786,10.538337015090107,14.198217008092657,0.9117222605712841,0.41894378398539295,0.04031259189696631,5.522942577909005,1.4307550248960001,5639.796112083363,-5.385781559059454
2006-09-30,0.0,1.272554508148254,0.0005467606852611652,0.23462662480631435,0.006618793351239067,0.0006206392703921481,1.294016259804461,8.480093009362319,11.986296353843837,0.46068140307761307,0.26238977133788866,0.048764571053216646,4.496695359485225,1.321882592256,5638.296177314003,-4.497258872539755
2006-10-31,0.002474328899262745,1.0956324624159124,0.3209058071174512,0.6215346647252264,0.4909570164404812,0.37254585319281863,0.8561458948019705,5.031500572761649,7.254418546455429,0.5086889999279653,0.5325440099492644,0.44285267656801225,2.836659604779256,0.8890106932224001,5637.830233117877,-2.187185159017732
2006-11-30,0.09913723358669804,1.5265910027830212,1.5341199002335573,2.5453447490016936,2.7001951591034756,1.9823249962767804,0.920389955170786,2.5755824519445056,3.745931253379347,0.5608268898693198,1.317110689804449,2.171618455650835,1.8239682480336818,0.8915306618879999,5638.106740516101,0.9827105485121743
2006-12-31,0.22454866238443924,3.1185794706279406,3.268397965262706,4.255355070016445,4.807498285925053,4.159348975794805,0.8019604431578856,1.9544737362618865,3.0012875420889165,0.8344901242058121,1.5207424741147109,4.110701499954827,1.6225908639658424,1.2856733337600001,5638.86952153029,4.321016772856924
2007-01-31,0.03622127883043138,2.9184774191429272,0.5351896947412315,1.0518806831483456,1.194925855062511,0.8188645625204496,0.8440938132608504,2.3673093646172974,3.6130945057247685,0.7852971721454416,0.811504522699796,0.8557875898960706,1.6842598756896308,1.0483558963200001,5639.592451160197,1.0416492370293668
2007-02-28,0.6009508231208158,4.371385110680597,4.314648532955237,5.540222637926253,6.7806990427278855,6.118137921782175,1.3714925519000596,2.4643144146838654,3.4014786056943063,1.236756432478464,1.9085866023177038,5.668107320017908,2.0765257214148796,1.5550408581120003,5640.413577519959,6.407925851171625
2007-03-31,0.035964751197364704,3.3590762936235676,0.537818921949008,1.3080247709678086,0.812219084084191,0.636568444782748,2.133857606630701,5.675301865556664,7.688858003970373,2.185418064167235,1.5827604994208626,0.8056778172356462,3.853239207949167,1.3896526233600002,5640.381122231709,-1.0781377204499534
2007-04-30,0.09817771454142746,2.797778720403376,1.313015263915719,1.914512756248862,2.0220459586159816,1.7489761177567527,1.7445573106089665,7.161659338852217,9.65171894030868,2.1746509750044174,2.062579618358212,1.7243718977888611,4.559033236626499,1.0004764916735998,5639.936199550041,-1.0373591101078619
2007-05-31,0.014135877130039217,2.024143434854802,0.2918560986725755,0.45441077617951103,0.5556700557058691,0.3880390783938617,2.2340837552429176,10.461136800783686,13.999534966108094,1.884516829370117,1.0703403211808127,0.4129137844403939,5.929922534537125,0.7100929179648,5638.081124279302,-4.202958233206729
2007-06-30,0.0001539391488,1.5057415270339767,0.029385944780351322,0.173838633842665,0.12382853219949681,0.08807910296972435,1.9426137669748456,11.79459965168946,16.023450017399323,1.3804877747864954,0.569250878917371,0.09522086685238358,6.342080417953499,0.9020753851392002,5636.560125848902,-5.643193409206338
2007-07-31,0.0067710108852705895,1.211514595973321,0.1362496380737111,0.07684499905859943,0.11417057156086,0.14135222600455927,1.5790099476259138,12.295116025886573,16.567849916952994,0.9242785902853954,0.43432804331520003,0.1276108633108587,6.360116504813216,1.4459237683200001,5634.519868356208,-6.466914813849036
2007-08-31,0.0012592200121725491,1.0292613916206184,0.029220327285053777,0.08791505385533943,0.08670099337272073,0.031453303402788936,1.3686716999667956,11.531349650224843,15.96567552376442,0.4860206717123521,0.30961891142394987,0.04948846634643448,5.932267291418473,1.2986401628160003,5632.106038143196,-6.15215759626742
2007-09-30,0.012334911965866668,0.9012435276992755,0.3214057556428216,0.37650292468006574,0.4667772305420481,0.3709841473352079,1.4007961535961855,7.824155108613897,10.888357699096389,0.2978858584643648,0.5160329559963608,0.38977978978114575,4.18544555515344,1.115391955968,5629.918288847201,-4.009814193641019
2007-10-31,0.09627667205421177,0.8405552652002887,1.304153148618464,1.4609569544166767,2.063422776977354,1.5770762318368463,0.8733362782742087,4.821872234186459,6.886928534404575,0.4579315826097393,1.5342276039495282,1.5813384813068452,2.9148592466849017,0.7995395727360002,5629.413988126959,-1.2925050729137681
2007-11-30,0.03378110398142745,0.7826637743140141,0.5483845028276806,0.9825149233262711,0.7627884146564724,0.42810204645396044,0.8492488851660802,2.8895197041374296,4.289268262147129,0.5140696524119938,0.6288801404397931,0.6656112465133421,1.8341973288604851,0.734338441728,5629.31906279929,-1.1202607497611288
2007-12-31,0.18796048557477646,2.61616884698614,3.2047240641550254,3.5365107361578065,4.786340076640612,4.263256658035479,0.763685757752019,1.9422138721663438,2.9608131275164413,0.5053979945640645,1.413970613471674,3.951363779136714,1.5172162730941086,0.9193237143552001,5629.761840052758,4.130992638673545
2008-01-31,1.8744993712569726,6.408380496729752,7.626383329698096,8.346590891357918,10.292346422248093,8.36917388532861,1.1016157113657226,1.9218089970949201,2.827559437557441,1.1837227809145134,1.6361225939060455,8.760234310876381,1.7341659041677282,1.7050156922880002,5630.986781791322,11.729433211150404
2008-02-29,0.6981619619398275,6.486355134854325,3.3319138179340175,3.1329268498543534,3.2397901559407285,3.0995944238266198,1.702424232813829,2.8293025981694737,3.8941998104153353,1.4582760600046132,2.021665504636286,3.365617783984822,2.381173641207907,1.8664894126080003,5631.980610376377,5.6043098650232395
2008-03-31,0.04701452470713727,5.0080680872172945,0.17483441685990825,1.1247092402624608,1.5600170368377677,1.0378938047435207,1.583520648958193,5.2795120974402705,7.168594231853841,2.1681492989712408,1.8119097042132837,0.8183118398850698,3.6023371962873663,1.0393035816960001,5632.095469986239,1.184739149118998
2008-04-30,0.02755085741276863,3.5446260804869025,0.13233613255796456,0.5741364690916362,0.9316895352624479,0.5899788689380331,2.175933346491533,7.397751661821706,9.990348612264762,2.1860247308774903,1.6609405883697195,0.4762808665743917,4.682199787965042,0.7480881736703998,5631.47039787316,-1.4093810145741479
