,runoff,soil_moisture,prism,chirps,persiann,trmm,modis,gmet_eto,gmet_etr,fldas,terraclimate,p_mean,et_mean,qs,c2v_s,ds
2008-05-31,0.01659015537844706,2.511434100095097,0.3234853919900688,0.47679993598806686,0.7106010302184788,0.3761491060499163,1.53867338212854,10.232095262762487,13.749781452580981,1.705589246689216,1.2308590250156677,0.44563480528143307,5.691399673835378,0.6665439449088001,5629.806476950547,-3.4008747133676485
2008-06-30,0.0009236348928,1.82536714753526,0.0028354729024399426,0.1522972044998751,0.15089386527304527,0.05492123615949343,1.3520726049370353,12.129336289110556,16.592642696654064,1.4758356096897924,0.6959742134167594,0.07231746460075075,6.449172282761642,0.8301461824512001,5628.207691735334,-5.381633853076831
2008-07-31,0.0,1.4529136641887375,0.003781046580075312,0.05239279574057976,0.14912123508665528,0.05166579087930892,1.160805486343429,12.593573584254443,16.998446875548012,0.9345530643574382,0.3749718041804801,0.05221920729093325,6.412470162936761,0.9495144069120003,5625.973559638173,-5.85685169836909
2008-08-31,0.0,1.2225916660342464,0.0018482185596957362,0.08526140690717496,0.09040770434725268,0.050292203751306344,1.1528106382074983,11.443950823765086,15.845084133525798,0.4887516870860085,0.24530709462959688,0.04556489858869771,5.835180875442797,0.8203354306559999,5623.344646080188,-5.387359741475853
2008-09-30,0.0,1.0586424884460928,0.0027739205119732277,0.21429570124375474,0.21289963919984675,0.05287560565912136,0.7787557256087592,8.669505805542931,12.281160710772522,0.23765467931850992,0.17147458420615533,0.09668629998297043,4.427710301089776,0.7583882397696001,5620.9137443033,-4.030769752430313
2008-10-31,0.03684063288621177,0.9416597667362133,0.6092439058084167,1.354287910450664,1.1646983048040327,1.0356016231361638,0.9565998948420267,5.655305307829225,8.39400355853363,0.31179339825037766,0.7542025159085679,1.0166603270381447,3.2143809350727657,0.5891099563008,5620.351422838034,-1.845170797599208
2008-11-30,0.1325923096294902,1.496236186342099,2.235908976729411,2.8784767995443596,3.655713795866549,3.087662939114689,0.7980008792140298,2.5861151558105413,3.7594401998805913,0.7949277994129008,1.923111536326375,2.9001967854007504,1.9723191141288876,0.7148637324288,5620.445585784264,1.7092501251851617
2008-12-31,0.14811164757534118,2.5645577323174655,2.4033096047947438,2.1914236425086657,3.019063933294615,2.9061218742588517,0.923420480336113,1.5103772272239082,2.2026330792681095,0.49520100818570545,1.3193108009819359,2.718406761371513,1.2901885191991542,0.6729784280064001,5620.888942598116,3.319797546483424
2009-01-31,0.1064594300646902,2.646458161333509,1.7120873371492593,1.678485425924546,2.6520544818543557,2.652506620839498,1.2559955805834542,2.200632669955273,3.2644253147997886,0.8226219497632915,1.2543399947886433,2.1157744323115493,1.7596031019780902,0.6934073001983999,5621.395110327298,2.309222191468568
2009-02-28,0.8475186806261962,4.943588689312026,5.638537117166129,6.55013693883486,6.220626094974238,5.9827271915442015,1.648231527171815,2.5024982593174894,3.449205946438173,1.4121627447678404,2.1934118748987235,6.269139281134596,2.2411020705188083,1.4022280009728,5622.314345137715,7.569397898955014
2009-03-31,0.2519776909352157,4.477391363207731,2.105793097771067,2.8117056461283827,3.348928627502026,2.5668239170350753,2.21504662044672,5.064606861057719,6.858690464053932,2.083102596207693,2.276124461816571,2.653391358724263,3.699514200716527,1.7155359498240006,5622.373605041405,1.7157325713914666
2009-04-30,0.0585694588928,3.288765769985406,0.7201325546260953,1.0407647269946965,1.370037190244995,1.143688708975255,1.7463817184256,7.220657256084693,9.659213804644072,2.2257777590154024,1.916457338784427,1.002070360671932,4.553697575390838,0.9984458373120001,5621.683849986339,-1.2613072820455002
2009-05-31,0.05247315197791373,2.4369528462854024,1.3472261014908058,1.5293610495279362,1.4085352438680732,1.2769003815633928,2.3405705069945477,10.457426981096319,14.015681362814494,2.1150952963453684,1.7361357428354514,1.4018717640047271,6.132981978017236,1.241879703552,5620.381687633297,-3.5360370712791065
2009-06-30,0.02105585631071373,1.8047674484723957,0.4865277573271205,0.3678866485130292,0.767110502645453,0.6417425327595381,2.198607923471862,10.286539163508476,13.562145506801436,1.4236856874040105,1.0423910007599186,0.5919595418683401,5.70267385638914,0.8773405470720002,5618.725311784449,-4.183287413120405
2009-07-31,0.0,1.3826239278172363,0.00022200129124601409,0.05632679568973052,0.05443748802175529,0.026066488732186113,1.4228593925111972,12.702374441822817,17.180952619165982,1.1781293510387996,0.4295461326992565,0.027569944038564765,6.58277238744761,1.4124057384959996,5616.417558403147,-6.58498425408781
2009-08-31,0.0,1.1457622752794103,0.008704777877891416,0.10229381546421369,0.10481975583665816,0.05431519694023548,1.1912843394810981,11.123805864197667,15.323493124772453,0.6047843031296957,0.26306679815067613,0.05692415077109465,5.701286885946318,1.1447508142080003,5613.816518182827,-5.643351274103813
2009-09-30,0.0,0.9872223915546103,0.1486215147372913,0.26609159032084256,0.3474561732665137,0.29616626306189364,1.0103560087363266,8.879174922578411,12.63831083509179,0.34507918546678895,0.3015664715482855,0.24608112206116112,4.634897484684321,0.8403973171199999,5611.502196181335,-4.241991288188549
2009-10-31,0.14908380976790592,1.0400470491083798,2.764052607471972,2.262931432636609,3.3040897787634056,2.826320783817513,1.0181008057231562,5.102157249462754,7.355055854687231,0.5837745138720696,2.456732806532719,2.880212734397692,3.303164246055586,0.7418249505792001,5611.510827122014,-0.124729413128714
2009-11-30,0.04455902736865883,0.9961223765554196,0.6655486711243966,1.2086144372484533,1.8079804457319055,1.4375421690832662,0.9220745741581052,2.825490812755503,4.201236313332119,0.49656868467857096,0.6762496146476175,1.1858110282655123,1.8243239999143832,0.6611370218496,5611.503709588244,-0.3035276169430513
2009-12-31,0.225475322125051,3.02003938778092,3.4981845924175334,3.8807000730278047,4.2580461982201125,3.858192771008189,0.8805751995167124,1.535189163489621,2.230400348058253,0.6255163468316488,1.368092761995545,3.875121067737669,1.327954763978356,0.8048486329343998,5612.065448057094,4.762357058605833
2010-01-31,1.545761043700957,6.17925788996307,7.017955349594494,7.657255263417054,7.225489931891902,6.731031916351928,1.1970172745844458,1.522868703922131,2.058444009725322,1.116523834718321,1.7375624362369508,7.348759431662749,1.5264832518374343,2.0332721931264004,5613.6068085040715,9.968261876661984
2010-02-28,1.1116428123115922,6.546736762300537,4.078010616900556,5.102623863223652,4.961920617057402,4.93192832628024,1.7224867595047155,2.2301953986302383,2.85597600476675,1.413507988747175,2.1162204214613336,4.773021922686586,2.067677314622043,1.9861267599359993,5615.103403600572,7.26595461042908
2010-03-31,0.19626216485747452,5.776716579364544,1.7779324992186987,2.8005485355795563,2.9405707109915493,2.3554157783737524,2.2827164825479533,4.53158344468915,5.912240048749288,2.380791952216931,2.4882974637256794,2.4429760133038334,3.5191258783858004,1.4975464273920005,5615.903325746814,3.2030202868905766
2010-04-30,0.8205733871455374,5.504077082936422,4.034144170847628,4.267635904925514,4.636875104755268,4.134514366428496,2.165827101714874,5.442703544316554,6.889058092003008,2.726294734652137,3.7064846511108014,4.33970394478842,4.186073624759475,1.3823129088,5616.687266788165,4.275394494165367
2010-05-31,0.06560204603231372,3.909315599732255,0.9635153123027521,0.95407390758165,1.3192864206705195,0.9298499890685668,2.7008828435391754,8.168218598179225,10.570552261868407,2.5419942930813773,2.4313785446528504,1.0768037434434574,5.282605308264207,1.3106283632640001,5616.163581981505,-1.6071143283524942
2010-06-30,0.007826290133835295,2.574688802950526,0.038755983216511074,0.17646141946257507,0.2938218237868743,0.08405591227953446,2.6259741435257475,10.920840051127017,14.432277250543438,2.231661513861015,1.385107440473349,0.1323358764804729,6.319172079906113,1.536936228864,5615.226619746098,-5.149083629339115
2010-07-31,0.0,1.831083396783887,0.0005925268289393693,0.05399653751352561,0.32108911325442097,0.019544595589306994,2.017325521529274,12.042793114300979,15.924460806254855,1.6431139444492222,0.7539186692979453,0.07925526860684332,6.476322411166454,1.320903963648,5613.80606170593,-5.886887709423724
2010-08-31,0.0,1.445714733748706,0.009833178234732374,0.09388185725275729,0.1137277192013575,0.04298529027367726,1.6496503054307894,10.546430379509857,14.293212148503912,0.8968666566307729,0.40790130692457416,0.05499173193994202,5.558812159399982,1.2673240473600003,5612.342266988366,-5.325429741071335
2010-09-30,0.010777923387231374,1.2088161768580519,0.09599668541688093,0.2511973040779303,0.2868244736917008,0.10112208980542867,1.3518360221073573,8.205268732888893,11.484038176810104,0.4741761884338808,0.3914545553399969,0.17567516860290097,4.381354735116046,1.2169246740480002,5610.720157085117,-4.213788063703094
2010-10-31,0.12794405479604706,1.2115472837945225,2.5682839306763396,2.9114217629058565,3.2206492685034203,2.512214634073515,0.9864407894429615,4.8047583618677665,6.771764248575342,0.5341062573552605,2.177373306507344,2.81799769379979,3.0548885927497347,0.9105160568832001,5611.067418496196,0.0641403279613777
2010-11-30,0.16600658417945097,2.0883642113622343,2.8609614754984576,3.5165538345668144,3.9457853472623214,3.1377106585116428,1.0548861236521163,2.5158946671815654,3.639022666729777,0.8015956855887534,1.987998310631304,3.4085733510183305,1.9998794907567032,0.9573434357760002,5611.762300458064,2.5397146358478615
2010-12-31,1.441560430579953,6.267387053604142,8.545313262217972,9.030320926499368,9.636766617589446,8.175369445601012,1.0399318553820862,1.4853425024669231,2.080780092504855,0.9423028682609006,1.7900740249359064,9.06611786756529,1.4676862687101342,3.466057872384001,5614.494492949214,10.399760780075297
2011-01-31,0.3561383898774589,6.324375361563307,1.9498127141080288,2.641591833646342,3.183946229070173,2.6414701365443354,1.3033829547425633,1.7437907316006456,2.4127497234496467,1.2491230846137757,1.470042746147539,2.542332510906367,1.6358178481108339,2.6518388705280005,5616.499620076719,4.579051153830839
2011-02-28,1.0112521576648785,6.695230606148469,3.785606553679822,3.6262212443239323,4.430166535297862,4.121228785586508,1.621440595334325,2.5899752810900005,3.6090832834513966,1.5581126703419201,2.3378222815340433,4.0719717671566915,2.343286822350337,1.6834858629120004,5618.248989948958,6.7404296880428225
2011-03-31,2.6581416344355144,7.214359998117849,7.452172284821589,8.263840856859522,7.868585988654495,6.936694096989298,2.5185970500583914,3.865112759222824,5.029060412450447,2.0759341691770947,3.4908124203670585,7.789668184327906,3.395903362255163,4.3977123072,5620.940823027172,7.210412512990592
2011-04-30,0.06675899654224314,5.29133644772332,0.5087059834841328,1.1717141483495135,1.5102557346745067,0.7984587708738456,2.1591973635557897,5.762274429886309,7.3216583180117505,3.018344175994194,2.6009361920397556,0.9303846509874261,4.17248209589756,3.943873290240001,5622.222433052856,-1.8946342874268147
2011-05-31,0.0660319220876549,3.8349514759549495,1.5717967383393496,1.1542659775448842,1.5653944957755486,1.3195963107679047,2.6957208412437086,8.016022507212751,10.263912949528422,2.703124393761146,2.427877162385167,1.4941538692001366,5.22133157082624,2.69856838656,5622.521576670638,-2.5907946122311536
2011-06-30,0.02947695345744314,2.6956981838261713,1.8588543204666106,0.5017204683339488,1.5377646428608114,1.4150943670157714,2.7077826558598534,9.07987661690044,11.453944381813749,2.380650288698935,1.559031496929682,1.4924199779654934,5.436257088040532,2.9730737111040004,5622.519780820922,-4.221212637352868
2011-07-31,0.0,1.922722279860907,0.020159631624668363,0.05707890178161552,0.08446268253783246,0.04380866311863456,2.4025698139633946,10.915799638228178,13.88846883499957,1.7703332296474197,0.786884158115037,0.043648453407664274,5.95281113499072,1.6406708613120005,5621.440480720355,-5.627111263034148
2011-08-31,0.0,1.5144074265519687,0.008611325932856875,0.08461497765265799,0.06286999016322353,0.027414399995581686,1.7320026949507519,10.511436630450541,14.01304121620409,1.0691199440697665,0.41303704406698677,0.037204049536092756,5.547727505948427,1.303777963008,5620.286581771727,-5.299893992868366
2011-09-30,0.0,1.2635491464870652,0.024771867326422156,0.2919140611978638,0.23301713483759906,0.0818337777620708,1.3325401965282886,8.618893235006876,12.005909199555916,0.6184905451817202,0.3227218909364706,0.13602651238651103,4.579711013441854,1.5447652577280004,5618.928979799736,-4.7249006122962784
2011-10-31,0.09628473124743529,1.150657646082811,1.6940136171685352,1.694971175074985,1.889901037035774,1.562263457084894,0.9941530698157679,4.440587265209436,6.002726051590008,0.7845946399908399,1.740141946283671,1.7554753624743953,2.7924405945779442,1.3390085928959998,5619.244990024249,-1.2253161789167377
2011-11-30,0.11570653671102747,1.4594875902221052,1.6014489882311684,2.4082799947630757,2.896545675426508,2.3217681725364314,1.0308396870776473,2.471271473580223,3.591852697370997,0.6839463937026988,1.6236927633584692,2.2549199342071633,1.880320603018007,0.9328777205760002,5619.6977164596165,0.9012092008352612
2011-12-31,0.012484750038839218,1.3556679393175595,0.13409899040091205,0.5977919301214648,1.0506463331092417,0.8263757966416316,0.695654430729236,2.110669241213534,3.278072587088577,0.4650804553571358,0.3900435527900863,0.5520421437900599,1.3879040534357139,1.0982659553280003,5620.206731144458,-0.5784599256560947
2012-01-31,0.21856042091620395,3.006266964802059,3.0638977191371217,3.907136930380495,4.254792886213149,3.955969991355411,0.8234006429073569,2.2044595811338685,3.2911008234706007,0.7557639501971819,1.6487603736053964,3.8003262825593978,1.7446970742628811,1.137900413952,5620.977089598879,3.9239957591465755
2012-02-29,0.1098836078632157,2.9301029953893396,1.0687321333187618,1.808087077655914,2.313374518589306,1.7159567948240992,1.2395698725080848,3.2958705997450592,4.706478633376397,1.2954801898132748,1.3458766063387106,1.6751675382922553,2.376655180356306,0.9385048350719999,5621.201400430184,1.290110518253289
2012-03-31,0.6373068442322825,3.699058833507589,4.928241631621288,5.932036745869018,5.610710957612009,4.788611194205811,1.795228775096722,4.324097758460983,5.799483717564585,1.7295618096381355,3.033141997490096,5.441986504527,3.3363028116501043,1.4873442241536001,5621.760268976366,4.317398302230885
2012-04-30,0.2995837119186824,3.398348406010178,3.2705294808245307,3.3873171599334335,2.994061712723848,3.145449504014926,2.6902969601024003,6.618394855747689,8.574876421136544,2.621480566600273,3.3952729558377417,3.251356211457322,4.7800643518849295,1.8841047275520006,5621.773204189731,-0.01446446196943052
2012-05-31,0.011054556155984316,2.330104320083125,0.056022269176056,0.3250907439315276,0.2544533897449536,0.1704089678982837,1.8438645837462593,10.805265524567297,14.54122690664004,2.2614137299935324,1.2332215922149898,0.17959954931220498,6.136998467432424,1.0650170483711998,5619.898173819718,-4.692311646408293
2012-06-30,0.0033715589240470595,1.6743457733330827,0.1283715345512086,0.21284318597814167,0.3019107510834781,0.1540195752225368,2.167552382843081,11.910397923243579,16.34750960930317,1.6042420050726114,0.7743513925712315,0.20228695795252216,6.560810662606736,0.9909103970304001,5618.1290350992185,-5.675088328351531
2012-07-31,0.0009473835971764707,1.2941351121217257,0.005319296504818464,0.06045537537705229,0.06486178318980201,0.03280667325890782,1.6946820637700015,12.20585204455233,16.35166493789562,1.1345911252963032,0.4340396920197522,0.03475235439507379,6.364165972706802,1.5384041717760002,5616.003696213984,-6.573682677966003
2012-08-31,0.0009473835971764707,1.0766690446231593,0.0009878237719619552,0.08735833797354971,0.10771779927598157,0.03856272456267239,1.0952770819533804,12.167420719438512,17.252420857675396,0.6555232304126103,0.2474182136077051,0.049342530992959086,6.283612020617521,1.3558899363840005,5613.663192136172,-6.513490381385402
2012-09-30,0.0,0.9321891253135561,0.002595627095357835,0.24964592074774625,0.12470214353697225,0.042236916576925986,1.076917974184659,8.939343890250361,12.855449662054696,0.3606765847779286,0.17654625561579923,0.0845477440206785,4.681786873376689,1.12664618496,5611.307107345217,-4.7916961890024545
2012-10-31,0.045630306838086276,0.8347046901711812,0.7324009591919619,1.060200174567294,1.0223200792510747,0.7248116006179544,1.1980774903121318,5.437147496972885,7.883794518919387,0.29241173304533724,0.9882459034455343,0.8803879756884146,3.1599354285390553,0.8685328896000001,5611.056942114293,-2.3133756522794595
2012-11-30,0.25459118916065887,2.8838145383853684,3.766049380354159,4.59503268373317,4.976302702392589,4.246408653640438,0.7997226842951279,2.6014366012593007,3.8092715389753597,0.5244372527365608,1.9575944813692487,4.477012670544598,1.93849251172712,0.8741844698111999,5611.469463250425,4.5481502273916465
2012-12-31,2.1625622546512315,6.282615661198959,7.62053217936188,7.616525388182882,6.777281298674572,6.617177969910857,1.0278204716971673,1.2912414707250297,1.7864323394863184,0.9522474449641614,1.5371197515418604,7.45358816174875,1.3189722956829075,3.488566330368,5612.7749689486645,8.928665196896802
2013-01-31,0.10717156474880002,6.051631719127643,1.0089790986466474,1.9213225504452007,1.9933828556101552,1.6291706954228407,1.0818532914332617,1.817195725114567,2.632133718289318,1.0485741538216853,1.1002338213663123,1.5453935971725816,1.5359981420050288,1.7989640386560004,5613.460751875464,4.262063135639195
2013-02-28,0.05945018986415687,5.463052509869077,0.5382909305761558,0.9696685706869447,1.2214906908439949,1.2481908072844168,1.511182692412637,2.863416550402645,3.9684009422701014,1.4523759261463032,1.31988623673344,0.9482584475935845,2.2230524695930254,1.0877456977919997,5613.782916646829,3.1005127900776364
2013-03-31,0.10045700152621177,4.584479282229008,1.4801802764918994,2.5236616980629605,2.4232128390671694,2.257506098028023,2.090400333045358,5.023435099938089,6.610847935777221,2.1131434538208564,2.046354136477616,2.058560321440617,3.5768361918118288,1.01899703808,5613.786876632112,2.0472063737777964
2013-04-30,0.0458791236186353,3.3882949896946957,0.7177891293142924,1.048352859295292,1.120451424158301,1.0284673173935257,1.810744507191216,7.979911634852644,10.748786220626405,2.5407373088671683,1.930724847986648,0.9499142170678245,5.002180903904817,0.9099533454335998,5613.0347517309465,-1.5739250425758962
2013-05-31,0.01399834228454902,2.4219708336830745,0.3019284404093,0.5629023883318948,0.49898644588792335,0.2979932980698052,2.1771762272151594,10.582528653321797,14.403128876381642,1.7757459019515465,1.2394254447126087,0.40464447414458726,6.03560102071655,0.8629302408192003,5611.184389281793,-4.071915953708089
2013-06-30,0.007224532277207844,1.7664562013870684,0.3688653257882095,0.32670308077171417,0.35603358993542916,0.2812167408992829,1.8633132057234576,12.151424777830128,16.66959279915382,1.4483361901680516,0.8123315248730354,0.35787957429525663,6.588999699549698,0.9690869790720003,5609.26407876148,-5.433750902939374
2013-07-31,0.0,1.3856872818021397,0.007034921182319784,0.080672146492874,0.07877662473198,0.02384523947563718,1.6139126156452641,12.820222831193693,17.40213948997203,1.0198974172516277,0.397556481980135,0.04027204300503209,6.65074576720855,1.326286420992,5606.800379268872,-6.551072863393378
2013-08-31,0.0004556658326588235,1.1597413829852863,0.008286555702581414,0.11972059509363803,0.14375142483117961,0.0358040261520141,1.5834458740948836,10.923583540443277,14.941876729741267,0.48680894636901206,0.31244454037463854,0.06396585044433525,5.6496319262046155,1.335338735616,5604.1800745055425,-5.761263428390994
2013-09-30,0.018274332676015685,1.0055243749890008,0.43078447456460234,0.5243846971830837,0.6102106223153195,0.3944687034821052,1.2360617534873604,8.321064044313813,11.677026264443493,0.28903853401606994,0.576713724201964,0.5286504460363675,4.4199808640925395,0.989393522688,5601.786343059003,-3.875199565755171
2013-10-31,0.0004556658326588235,0.8877626845693993,0.07433524837799407,0.5605493824387848,0.48526642902485273,0.26619249687565083,0.7252402373290667,5.483399183946885,8.039027905265353,0.49017897708515545,0.2611672539537569,0.29762854562881175,2.9998027115160433,0.6048414111743999,5600.562685159435,-2.419252892492232
2013-11-30,0.07384616499802353,0.9223497274938228,0.9974643279329414,1.4966663935499331,1.6987109949631893,1.4767797134315537,0.8154470070954669,3.1838718320344115,4.864922361524196,0.4388926113108264,1.2558322417081726,1.3806743383972524,2.111793210734615,0.64467159552,5600.502809900388,-0.4534407403635399
2013-12-31,0.03472433585694118,0.9042161456324771,0.34855375769794256,0.6520940198284453,1.190543577261357,1.0021924989071058,0.5718549815685522,2.105163513299792,3.2996065054520978,0.4443855763459115,0.541809507556091,0.7242223176420267,1.392564016844489,0.622285466112,5600.661307162006,-0.3864110196819852
2014-01-31,0.019207284571356866,0.8519463032960503,0.3603518823516112,1.2047461647808735,1.4538852821328627,1.008646274520158,0.6619821795781774,2.938467631248106,4.596038693304486,0.5154412569195094,0.5220223019321224,0.8932169111067501,1.84679041259648,0.4800173322240001,5600.983829498422,-0.5816445304176799
2014-02-28,0.25537039980825105,2.8447602044526437,4.301664715764474,5.543827849990661,5.826233221766011,5.4569764139760775,1.3320354494343534,3.029175490229507,4.280923200127317,1.1904023229466245,2.3581843587702465,5.3134881296995315,2.43814416430161,0.7355127960576001,5601.2777972473405,4.984591373792965
2014-03-31,0.15488572815560786,2.717563719562341,3.4888760417085782,4.481700575521728,3.676220472806857,2.947694329845474,1.8720609852580645,5.389937125788425,7.411817468117663,2.1174010029378776,2.138298666930096,3.7022970961954655,3.785903049806426,1.1205786875904005,5601.161605539505,1.5133790783609802
2014-04-30,0.10150138863134119,2.2111032669922888,1.4480572143423285,1.9072919185153443,1.438155783127113,1.2592993151055145,1.8565320373211862,7.674450252601946,10.354666229479413,2.3333151453186782,2.050402536689343,1.5603919479361206,4.853873240282113,0.7073038264320002,5599.926162777803,-1.7896818517857036
2014-05-31,0.0038333763704470596,1.6439161911508833,0.10174979342794009,0.41107454019533907,0.3592762450390878,0.22856713144188834,2.1120049987515737,10.98370012337066,15.034222103727974,1.7939025598275062,0.6998045711050793,0.2478610087829364,6.124726871356558,0.43607690772479996,5597.034494327221,-4.6690265791475385
2014-06-30,0.0,1.2728539588306826,0.0007118371456670157,0.16953955258792178,0.12334135196340212,0.04323261726841526,1.672492010781917,12.604241747448595,17.448892664836833,1.317979713880288,0.3971386993664001,0.06760416078449652,6.688148967262808,0.6532345958400001,5594.261892494324,-6.0009254434876285
2014-07-31,0.0,1.0515946723219578,0.013588464175215908,0.06790563475038303,0.060559062133299674,0.03880558434477783,1.2303110768635985,12.400472357171424,16.9427591680488,0.7917722839291277,0.23185005748585416,0.039771179739656624,6.31943298869976,0.6935296287744002,5590.910141186038,-5.921596765412546
2014-08-31,0.004466730056282354,0.9072690934402512,0.04779380432565717,0.13425422876776658,0.23274747657464645,0.08042741836803677,1.445984124831222,10.840987648781018,14.767525875763504,0.41393766561288436,0.25342608337257416,0.11786463412348065,5.54437227967224,0.647974467072,5587.511549674081,-5.167213019180508
2014-09-30,0.04455902736865883,0.8055125199293742,0.47827725300015445,0.5480723322753112,0.6395338002087115,0.5949599344258854,1.065462656175887,8.526092998234233,11.966153341469973,0.33247326931470395,0.8118833198585979,0.5883519022946601,4.5404131170106785,0.6058445054976002,5584.602994794774,-3.752393200284244
2014-10-31,0.06659471862763923,0.7374776980259138,0.39257203505565014,1.0950092423924471,1.2878357054891385,0.98621303490687,0.7056646743549992,6.094922971554998,9.001967752758219,0.34772696402568837,1.206329584640803,0.8905651515810897,3.471322389466941,0.4796748122112001,5583.849052356746,-2.322954352071138
2014-11-30,0.10253001165000786,1.024482720831448,2.161767570668467,2.807093708920094,2.7437519289323484,2.4348068260617755,0.9673718739341554,2.61461500449699,3.790572784011907,0.6024990400689852,1.4491770965847344,2.558452277779341,1.8848471598193544,0.5575736494080001,5583.998296019391,1.1405141893834343
2014-12-31,1.7435769942538042,6.1308234377842465,8.326290804866561,8.660242125925917,8.091424084994117,7.533068753192407,1.0583411147591282,1.5233738826926648,2.1625202343878955,1.071266588236089,1.9559855173262561,8.490067384909963,1.5542974674804069,2.5078581365760004,5585.313983749596,10.558735218637803
2015-01-31,0.00679122088257255,5.504059163169331,0.18216698510733415,0.9459708890034819,1.4037296479653611,0.9098121066179355,1.237076990695705,1.9004359684135865,2.6718586970317304,0.8864530032919649,0.9281945921487813,0.7359081979893609,1.5248038503163535,0.8140477418496002,5585.826106591265,3.9011157689927387
2015-02-28,0.29354278301214115,5.47715925140219,2.7888956121661894,2.943464044336639,3.139701131059158,3.212692933857069,1.9018040487678998,2.99887382875594,4.09375256015679,1.660776391892145,2.0690603384976565,3.088908666474212,2.5448534336140867,1.2241175943168001,5586.398890253781,4.797096889945515
2015-03-31,0.019697778318556868,4.1124061837026895,0.35663711974717505,1.410700930029818,1.4184156858054107,0.9742655640095046,2.1519241033430845,5.746801834330185,7.742199360129322,2.1176753413684835,1.813968951014902,0.9263725184276339,3.9145139180371955,0.6046946168831999,5585.864613673876,0.519570167209928
2015-04-30,0.11503499315400785,3.3945401822774217,1.32189805086394,1.771128682099882,2.0025578640919526,1.5850654895783465,1.6671052803730575,7.636640304931609,10.229596952714095,2.19754400595615,2.789282894321945,1.6397092592040665,4.904033887659372,0.4654357659648001,5584.872173828218,-0.3352202121426835
2015-05-31,0.016591739161098042,2.5136686221617195,0.4053462124204519,0.6198814716462292,0.6227476647647894,0.47246670591179013,2.2441576660453904,9.046343047119338,11.713314258561367,1.6734305923084456,1.2906806768270558,0.5166969518543887,5.193585248172319,0.5552004750336001,5582.187621277371,-2.718420149189811
2015-06-30,0.0012253615766588235,1.8071879738813743,0.12329688350519867,0.25156416837767837,0.2947745553466734,0.12742832550335184,1.6195151375721413,12.060042620063209,16.308756725128955,1.4902892562975434,0.8709507033903185,0.1738221082344904,6.469910888490434,0.5054127446016,5579.337680511881,-4.994313550976169
2015-07-31,0.00220660360934902,1.4163077024707764,0.26053112192110484,0.12675391032801314,0.47064330843100555,0.23034388351726517,1.8376389174019014,11.636419733137128,15.421110587858898,0.9036857763607578,0.47892464953986513,0.25282085756084066,6.0555559328597095,0.5981133394944,5576.011357719532,-4.9845407123224925
2015-08-31,0.0,1.1829379662265729,0.007798816286513815,0.11360345195296687,0.14331244027182483,0.03775576373679508,1.2892052736293147,11.146089955679557,15.364996630712833,0.4734229197050137,0.2820229331425883,0.06198463299534771,5.711147542573861,0.5900396534783999,5572.660959184351,-5.05626459683034
2015-09-30,0.0011013227459764708,1.024430584739639,0.12748117439961107,0.37185412319841216,0.3126909221393789,0.18582305012298597,0.94242371535611,8.504103598822907,12.104183386157947,0.30069007561076727,0.3855144571899985,0.24964488316717914,4.447383046627546,0.5799108473856001,5569.776506675409,-3.753218426106327
